date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,UpperBB,LowerBB,volatility,rsi,macd
2017-01-11,908.11499,919.447998,762.765015,777.757019,777.757019,310928992.0,310928992.0,-130.35797,-14.355,819.99001,"January 11, 17",-0.14355,1046.899903176275,638.0281753037251,84.87901589544295,36.55956124476075,11.951295448615497
2017-01-12,775.177979,826.245972,755.755981,804.833984,804.833984,222326000.0,222326000.0,29.656,3.826,795.61198,"January 12, 17",0.03826,1046.4538711629361,640.8838069170638,93.63407503830067,40.010794956764556,2.0244375467246982
2017-01-13,803.737,829.000977,780.002991,823.984009,823.984009,168968000.0,168968000.0,20.24701,2.519,810.99599,"January 13, 17",0.02519,1046.015419765148,644.6700586348522,98.77955537609813,42.397525429510495,-4.2484484168275
2017-01-14,825.142029,835.085022,812.455994,818.411987,818.411987,93063296.0,93063296.0,-6.73004,-0.816,821.98433,"January 14, 17",-0.00816,1045.4764964072715,648.2795019927287,103.09233310328877,41.87546820797887,-9.559179078678198
2017-01-15,818.142029,823.307007,812.870972,821.797974,821.797974,71013600.0,71013600.0,3.65594,0.447,819.32532,"January 15, 17",0.00447,1044.7330989556517,652.4795376443484,104.48406686412463,42.34009968982453,-13.340964206012131
2017-01-16,821.78302,834.530029,820.270996,831.533997,831.533997,82755200.0,82755200.0,9.75098,1.187,828.77834,"January 16, 17",0.01187,1043.894119560344,657.2984779996557,102.08692055404,43.73288695230553,-15.375204688042913
2017-01-17,830.945984,910.560974,830.796021,907.937988,907.937988,155095008.0,155095008.0,76.992,9.266,883.09833,"January 17, 17",0.09266,1045.110940872607,662.966656687393,94.26409752299816,53.271986022239325,-10.698861570681743
2017-01-18,909.372986,917.499023,858.304016,886.617981,886.617981,225676992.0,225676992.0,-22.755,-2.502,887.47367,"January 18, 17",-0.02502,1045.2423152823212,668.8758413576788,59.894983133433826,50.68956373428606,-8.613876933767074
2017-01-19,888.335022,904.614014,884.338013,899.072998,899.072998,105625000.0,105625000.0,10.73798,1.209,896.00834,"January 19, 17",0.01209,1045.8849982754077,674.3684391245924,46.45317786899628,52.148921485673995,-5.888615512437923
2017-01-20,898.171997,899.39801,887.007996,895.026001,895.026001,86728400.0,86728400.0,-3.146,-0.35,893.81067,"January 20, 17",-0.0035,1046.4738256301107,679.3096923298893,46.073574085489994,51.61439770760354,-4.009169823220532
2017-01-21,895.549011,927.367004,895.534973,921.789001,921.789001,111158000.0,111158000.0,26.23999,2.93,914.89699,"January 21, 17",0.0293,1048.4232408319076,683.1140783680924,47.09848676402541,54.906139139649994,-0.3560409234266899
2017-01-22,922.205017,937.525024,897.564026,924.672974,924.672974,116573000.0,116573000.0,2.46796,0.268,919.92067,"January 22, 17",0.00268,1050.1583670678663,687.5196699321336,48.157770862176804,55.25936523721505,2.7402150741146443
2017-01-23,925.499023,928.265991,916.737976,921.012024,921.012024,73588600.0,73588600.0,-4.487,-0.485,922.00533,"January 23, 17",-0.00485,1051.5798770518518,691.9837605481481,49.36376872268611,54.673897873600374,4.842787549976379
2017-01-24,910.677002,924.14502,892.286011,892.687012,892.687012,111349000.0,111349000.0,-17.98999,-1.975,903.03935,"January 24, 17",-0.01975,1051.3508746369798,697.5722429630199,48.63329839256078,50.23885783848461,4.175368588899573
2017-01-25,891.924011,903.252014,891.687012,901.541992,901.541992,120831000.0,120831000.0,9.61798,1.078,898.82701,"January 25, 17",0.01078,1051.3540744588827,703.0617628611172,42.62733900198202,51.56170159283499,4.311259618381769
2017-01-26,902.39502,919.325989,902.223999,917.585999,917.585999,131958000.0,131958000.0,15.19098,1.683,913.04533,"January 26, 17",0.01683,1051.8136644721649,708.5803320478351,39.10303945104736,53.95036180187845,5.648459591698156
2017-01-27,918.359009,923.223022,915.846008,919.75,919.75,125594000.0,125594000.0,1.39099,0.151,919.60634,"January 27, 17",0.00151,1052.1935351131483,714.1580614868517,36.44603558500389,54.277869305788904,6.804380338978149
2017-01-28,919.810974,923.911011,919.810974,921.590027,921.590027,68979600.0,68979600.0,1.77905,0.193,921.77067,"January 28, 17",0.00193,1052.4547126446178,719.848724795382,31.301931036604746,54.573707164851164,7.779256236830179
2017-01-29,922.067017,923.41803,919.14801,919.495972,919.495972,60851700.0,60851700.0,-2.57104,-0.279,920.68734,"January 29, 17",-0.00279,1052.4447396580597,725.6525357019406,23.63694681019849,54.144339905129115,8.287348279456978
2017-01-30,920.151001,923.047974,919.473999,920.382019,920.382019,78227296.0,78227296.0,0.23102,0.025,920.968,"January 30, 17",0.00025,1051.9966386655942,732.1266767344056,12.593399947425139,54.308148838063715,8.661665187162157
2017-01-31,920.958984,972.018982,920.958984,970.403015,970.403015,164582000.0,164582000.0,49.44403,5.369,954.46033,"January 31, 17",0.05369,1053.9740684233484,737.7618885766516,19.8280484300814,62.4609703264912,12.8465038677042
2017-02-01,970.940979,989.114014,970.742004,989.02301,989.02301,150110000.0,150110000.0,18.08203,1.862,982.95968,"February 01, 17",0.01862,1056.720192086918,743.3544441130821,25.91900787688829,64.96685034169433,17.464180453682047
2017-02-02,990.000977,1013.52002,983.221008,1011.799988,1011.799988,145820992.0,145820992.0,21.79901,2.202,1002.84701,"February 02, 17",0.02202,1060.6410858325976,748.6463091674024,33.74135999178335,67.79859012621313,22.699963141229773
2017-02-03,1011.460022,1033.869995,1008.789978,1029.910034,1029.910034,201278000.0,201278000.0,18.45001,1.824,1024.19,"February 03, 17",0.01824,1065.2601705999225,754.1001052400775,40.7674191806583,69.88304883846615,27.988059080006565
2017-02-04,1031.329956,1045.900024,1015.159973,1042.900024,1042.900024,155064000.0,155064000.0,11.57007,1.122,1034.65334,"February 04, 17",0.01122,1070.6423421132408,759.0376554067592,48.142938686124644,71.31725967080462,32.848440467025284
2017-02-05,1043.52002,1043.630005,1022.369995,1027.339966,1027.339966,114208000.0,114208000.0,-16.18005,-1.551,1031.11332,"February 05, 17",-0.01551,1074.362982015025,764.7774549849751,51.60873049341366,67.18971420730043,35.04083219227334
2017-02-06,1028.400024,1044.640015,1028.160034,1038.150024,1038.150024,111762000.0,111762000.0,9.75,0.948,1036.98336,"February 06, 17",0.00948,1078.3057368377351,770.739499962265,54.64760407139884,68.55146949785987,37.22153310302599
2017-02-07,1040.140015,1061.930054,1040.140015,1061.349976,1061.349976,146007008.0,146007008.0,21.20996,2.039,1054.47335,"February 07, 17",0.02039,1083.6532149143954,776.1374613656044,56.067906975587015,71.30412738879548,40.356590863837596
2017-02-08,1062.319946,1078.969971,1037.48999,1063.069946,1063.069946,201855008.0,201855008.0,0.75,0.071,1059.8433,"February 08, 17",0.00071,1088.8213050377403,781.4571300022598,56.07228028371128,71.50327053798047,42.4901341138883
2017-02-09,1064.699951,1088.98999,953.343994,994.382996,994.382996,407220000.0,407220000.0,-70.31696,-6.604,1012.23899,"February 09, 17",-0.06604,1090.1057224693166,786.5767921706833,52.556446911768404,55.06781274148082,38.198194676020535
2017-02-10,995.632019,998.905029,946.690979,988.674011,988.674011,190452000.0,190452000.0,-6.95801,-0.699,978.09001,"February 10, 17",-0.00699,1091.7195282932967,789.9283476667035,48.48419517259515,53.957670962237955,33.94483939363374
2017-02-11,988.89801,1009.289978,982.830017,1004.450012,1004.450012,102261000.0,102261000.0,15.552,1.573,998.85667,"February 11, 17",0.01573,1094.3280333055618,790.6184827744383,43.54484415859285,56.563569236836415,31.484087165055712
2017-02-12,1003.52002,1004.76001,996.921021,999.18103,999.18103,67530000.0,67530000.0,-4.33899,-0.432,1000.28735,"February 12, 17",-0.00432,1096.6329781495697,792.3278982904307,36.756149800426925,55.435075149565655,28.777036716282964
2017-02-13,998.88501,1002.099976,976.002014,990.642029,990.642029,100607000.0,100607000.0,-8.24298,-0.825,989.58134,"February 13, 17",-0.00825,1098.4201321728904,794.3191061071095,27.896171034504842,53.56978076164777,25.6470109377143
2017-02-14,991.734985,1011.51001,986.471008,1004.549988,1004.549988,137946000.0,137946000.0,12.815,1.292,1000.84367,"February 14, 17",0.01292,1100.813177396645,795.8036610033553,25.249538968671775,56.15739827572005,24.011904724445913
2017-02-15,1006.210022,1008.840027,1001.580017,1007.47998,1007.47998,89759400.0,89759400.0,1.26996,0.126,1005.96667,"February 15, 17",0.00126,1103.1429163209496,796.4452013590503,24.18612742654711,56.70482570731532,22.690930218614994
2017-02-16,1007.650024,1033.369995,1007.650024,1027.439941,1027.439941,122277000.0,122277000.0,19.78992,1.964,1022.81999,"February 16, 17",0.01964,1105.5757489929883,796.0731254870117,24.19595556973492,60.33797358044448,22.989640184489986
2017-02-17,1026.119995,1053.170044,1025.640015,1046.209961,1046.209961,136474000.0,136474000.0,20.08997,1.958,1041.67334,"February 17, 17",0.01958,1109.25034929314,795.30704326686,25.024435382594643,63.44457245272615,24.45900554026673
2017-02-18,1049.209961,1061.099976,1046.959961,1054.420044,1054.420044,99073504.0,99073504.0,5.21008,0.497,1054.15999,"February 18, 17",0.00497,1113.7388061763409,794.5458691036592,25.900809495501534,64.7453244419184,25.986418003735366
2017-02-19,1054.76001,1056.810059,1043.459961,1047.869995,1047.869995,77423296.0,77423296.0,-6.89001,-0.653,1049.38001,"February 19, 17",-0.00653,1117.593497195993,794.0562586440069,26.732134977146682,62.824647270385555,26.364456133191084
2017-02-20,1048.689941,1080.48999,1041.689941,1079.97998,1079.97998,109478000.0,109478000.0,31.29004,2.984,1067.38664,"February 20, 17",0.02984,1122.5914874047164,792.3244671552836,30.30986950620831,67.85841817978618,28.921670495206854
2017-02-21,1079.280029,1117.25,1076.930054,1115.300049,1115.300049,186868992.0,186868992.0,36.02002,3.337,1103.16003,"February 21, 17",0.03337,1129.4794053966045,789.1785511233954,37.162463724975105,72.30129204784114,33.41314969627115
2017-02-22,1114.800049,1125.390015,1100.550049,1117.439941,1117.439941,136100000.0,136100000.0,2.63989,0.237,1114.46,"February 22, 17",0.00237,1135.1570377049718,786.444917815028,42.8012886836834,72.54886999595423,36.722041882902545
2017-02-23,1117.27002,1176.619995,1116.959961,1166.719971,1166.719971,189454000.0,189454000.0,49.44995,4.426,1153.43331,"February 23, 17",0.04426,1136.5148841072416,785.5666710527582,53.1313915042545,77.52991959515099,42.82716445780852
2017-02-24,1172.709961,1200.390015,1131.959961,1173.680054,1173.680054,330759008.0,330759008.0,0.97009,0.083,1168.67668,"February 24, 17",0.00083,1149.2241914754857,779.2693656445144,59.71619855152141,78.13340928431244,47.67754159247488
2017-02-25,1170.410034,1174.849976,1124.589966,1143.839966,1143.839966,139960992.0,139960992.0,-26.57007,-2.27,1147.75997,"February 25, 17",-0.0227,1159.9722248876046,778.1868913123952,61.279331535220095,69.51346375372117,48.55395493054721
2017-02-26,1144.27002,1167.469971,1130.199951,1165.199951,1165.199951,116486000.0,116486000.0,20.92993,1.829,1154.28996,"February 26, 17",0.01829,1172.1350989726038,776.2886143873959,62.550325494198106,71.90299798577078,50.39121256088242
2017-02-27,1163.780029,1181.97998,1163.380005,1179.969971,1179.969971,131570000.0,131570000.0,16.18994,1.391,1175.10999,"February 27, 17",0.01391,1184.9834079389611,774.1911452610389,61.91156018826859,73.45250498866332,52.434635803328774
2017-02-28,1180.719971,1193.25,1171.819946,1179.969971,1179.969971,184956000.0,184956000.0,-0.75,-0.064,1181.67997,"February 28, 17",-0.00064,1196.9295641570923,773.3306677629081,60.059944061223014,73.45250498866332,53.43806272201664
2017-03-01,1180.040039,1222.5,1179.689941,1222.5,1222.5,229056992.0,229056992.0,42.45996,3.598,1208.22998,"March 01, 17",0.03598,1212.3497138233188,770.5033574566814,60.00201501425524,77.58133714762016,57.00795150763224
2017-03-02,1224.680054,1262.130005,1215.619995,1251.01001,1251.01001,368275008.0,368275008.0,26.32996,2.15,1242.92,"March 02, 17",0.0215,1224.9790274706663,776.8041634493336,62.183257123079855,79.84434926387556,61.4295124478424
2017-03-03,1250.709961,1280.310059,1250.709961,1274.98999,1274.98999,315739008.0,315739008.0,24.28003,1.941,1268.67,"March 03, 17",0.01941,1240.184898768045,780.4045323919551,65.65117377309627,81.53289248393709,66.10657982324528
2017-03-04,1277.430054,1279.400024,1230.51001,1255.150024,1255.150024,183270000.0,183270000.0,-22.28003,-1.744,1255.02002,"March 04, 17",-0.01744,1252.5985591174804,785.2375126425194,63.972016861578666,75.86970981115404,67.43492216211348
2017-03-05,1254.290039,1267.290039,1238.060059,1267.119995,1267.119995,134127000.0,134127000.0,12.82996,1.023,1257.49003,"March 05, 17",0.01023,1264.5880655480007,791.1963265319994,58.90467091059532,76.91168371444536,68.66202655681536
2017-03-06,1267.469971,1276.0,1264.599976,1272.829956,1272.829956,153656992.0,153656992.0,5.35999,0.423,1271.14331,"March 06, 17",0.00423,1275.9169822218678,797.908689138132,55.114145877473725,77.41273555391973,69.29645536113367
2017-03-07,1273.209961,1275.550049,1204.800049,1223.540039,1223.540039,291256000.0,291256000.0,-49.66992,-3.901,1234.63005,"March 07, 17",-0.03901,1281.9702256006917,807.5356874393083,50.20670205582667,64.41700857318432,65.07185257977471
2017-03-08,1223.22998,1232.160034,1148.079956,1150.0,1150.0,332603008.0,332603008.0,-73.22998,-5.987,1176.74666,"March 08, 17",-0.05987,1285.2901484947488,813.8982450252516,46.64535185327087,50.73260733210041,55.153977174667034
2017-03-09,1150.349976,1197.459961,1141.22998,1188.48999,1188.48999,212283008.0,212283008.0,38.14001,3.316,1175.72664,"March 09, 17",0.03316,1289.7478449006203,821.51542897938,45.55893691370255,56.000984202848166,49.825453171523804
2017-03-10,1189.359985,1270.469971,1077.25,1116.719971,1116.719971,563795968.0,563795968.0,-72.64001,-6.107,1154.81331,"March 10, 17",-0.06107,1290.281839261817,829.6873135381829,50.903528802694865,46.10150580024595,39.357628540326004
2017-03-11,1116.319946,1193.829956,1116.319946,1175.829956,1175.829956,283320000.0,283320000.0,59.51001,5.331,1161.99329,"March 11, 17",0.05331,1293.1578628135064,838.0434481864934,48.709148976939,53.40685746904876,35.42314789149191
2017-03-12,1176.619995,1226.97998,1175.359985,1221.380005,1221.380005,227176000.0,227176000.0,44.76001,3.804,1207.90666,"March 12, 17",0.03804,1299.4705812383752,843.7143699216247,47.24330984232965,58.11778886181369,35.57051712797238
2017-03-13,1221.780029,1237.369995,1217.030029,1231.920044,1231.920044,380276992.0,380276992.0,10.14001,0.83,1228.77336,"March 13, 17",0.0083,1306.0148804875216,849.4599534724784,46.55242217976733,59.1470977989011,36.12141616934059
2017-03-14,1232.160034,1244.810059,1220.719971,1240.0,1240.0,245306000.0,245306000.0,7.83997,0.636,1235.17668,"March 14, 17",0.00636,1312.3465785834776,855.8877744165221,45.744898362269446,59.95949267313469,36.7859470516737
2017-03-15,1240.160034,1251.609985,1239.75,1249.609985,1249.609985,297804992.0,297804992.0,9.44995,0.762,1246.98999,"March 15, 17",0.00762,1317.3638936344491,865.147378285551,46.344890733745835,60.954025056290966,37.653986323568006
2017-03-16,1251.329956,1257.97998,1152.439941,1187.810059,1187.810059,638568000.0,638568000.0,-63.5199,-5.076,1199.40999,"March 16, 17",-0.05076,1317.9201925718608,876.0418020281396,46.45086936881269,52.00783603849239,32.97506018817376
2017-03-17,1180.160034,1180.160034,1099.569946,1100.22998,1100.22998,706598976.0,706598976.0,-79.93005,-6.773,1126.65332,"March 17, 17",-0.06773,1315.4206971153553,885.8470567246451,52.59862445519984,42.49024612591429,21.94700565829885
2017-03-18,1099.689941,1114.069946,957.655029,973.817993,973.817993,621302016.0,621302016.0,-125.87195,-11.446,1015.18099,"March 18, 17",-0.11446,1313.3056587335602,890.1248148264397,77.66067424850365,33.08016310177787,2.9725365575898195
2017-03-19,976.72998,1069.910034,976.72998,1036.73999,1036.73999,406648000.0,406648000.0,60.01001,6.144,1027.79333,"March 19, 17",0.06144,1310.0398730712525,897.9965990087478,82.88925636562185,40.18147856458713,-6.907956983507802
2017-03-20,1037.23999,1063.030029,1036.680054,1054.22998,1054.22998,286529984.0,286529984.0,16.98999,1.638,1051.31335,"March 20, 17",0.01638,1306.3079239668048,907.1179084331956,82.48729039508888,42.02314236454517,-13.175148367746715
2017-03-21,1055.359985,1122.430054,1055.359985,1120.540039,1120.540039,337391008.0,337391008.0,65.18005,6.176,1099.44336,"March 21, 17",0.06176,1302.9506842639944,918.481468936006,80.48979644149382,48.49724625771854,-12.645505590523726
2017-03-22,1120.650024,1120.650024,1014.210022,1049.140015,1049.140015,380840992.0,380840992.0,-71.51001,-6.381,1061.33335,"March 22, 17",-0.06381,1301.0933015594144,923.4883316405854,84.25621757791231,42.93738210386021,-17.782163385114927
2017-03-23,1050.050049,1058.01001,1028.930054,1038.589966,1038.589966,248540000.0,248540000.0,-11.46008,-1.091,1041.84334,"March 23, 17",-0.01091,1299.9513184994485,926.6129929405514,86.77773961238599,42.168123819858906,-22.445563989024322
2017-03-24,1038.449951,1040.469971,934.357971,937.52002,937.52002,491038016.0,491038016.0,-100.92993,-9.719,970.78265,"March 24, 17",-0.09719,1302.8920464959883,920.7010662240117,99.78676358155798,35.58981074294903,-33.9059953226963
2017-03-25,936.539978,975.760986,903.713013,972.778992,972.778992,435803008.0,435803008.0,36.23901,3.869,950.751,"March 25, 17",0.03869,1304.4125501968997,916.8953208431002,104.6076221382528,39.15581326891325,-39.685891104659504
2017-03-26,974.015015,1007.960022,954.185974,966.724976,966.724976,303668000.0,303668000.0,-7.29004,-0.748,976.29032,"March 26, 17",-0.00748,1306.2325648111762,912.0283043088237,104.23739641430659,38.75902527768758,-44.244980060845364
